file,genre,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
34.wav,classical,0.3968486189842224,0.5809231996536255,0.3967872560024261,0.3434204459190368,0.2993553280830383,0.2570790648460388,0.3657975196838379,0.2298863977193832,0.1912326514720916,0.1494884043931961,0.207455888390541,0.2924084067344665,-302.70318603515625,169.8998260498047,22.91965103149414,16.423524856567383,2.2433550357818604,1.9540835618972776,-4.379024505615234,-8.341403007507324,-17.69989585876465,-9.633787155151367,-7.2173237800598145,-11.876815795898438,-9.17921257019043
20.wav,classical,0.3352185785770416,0.4323231279850006,0.401953250169754,0.2922656834125519,0.2800190150737762,0.280593067407608,0.485910415649414,0.383503645658493,0.3466884195804596,0.392336755990982,0.4076171219348907,0.4166973829269409,-307.0838623046875,182.0915679931641,-12.32335376739502,17.370559692382812,5.050825119018555,12.756930351257324,-7.942293643951416,0.2906577289104461,-2.914137601852417,-0.6612172722816467,2.427384376525879,-4.424051284790039,1.626222014427185
21.wav,classical,0.3300918042659759,0.6008930802345276,0.2880385220050812,0.3209069967269897,0.191873088479042,0.2706804275512695,0.3377583920955658,0.2265003472566604,0.2156141102313995,0.1404174566268921,0.1651931852102279,0.171082928776741,-290.347412109375,172.9163818359375,-15.554715156555176,27.5600643157959,1.5707767009735107,4.3082594871521,0.4129086434841156,4.257604598999023,-0.1149061918258667,-2.5418243408203125,-4.851280212402344,-9.164692878723145,1.433256983757019
35.wav,classical,0.3901262283325195,0.3885681927204132,0.3712497353553772,0.4093356728553772,0.3282110393047333,0.2510217428207397,0.2118538618087768,0.2934648096561432,0.402680903673172,0.3190217912197113,0.2926564514636993,0.2878126800060272,-333.5439758300781,156.87794494628906,31.779714584350582,13.959939002990724,6.575560569763184,0.9990591406822203,-12.200940132141112,-11.359349250793455,-9.759285926818848,-12.228665351867676,-16.267654418945312,-12.992226600646973,-13.604859352111816
19.wav,classical,0.4160023927688598,0.3753937184810638,0.2212022840976715,0.213448092341423,0.2160163223743438,0.3937408626079559,0.3685502409934997,0.3123323619365692,0.4759037792682647,0.355303555727005,0.3224805295467376,0.3376693725585937,-253.6630706787109,129.5896759033203,-14.574789047241213,35.41791915893555,-6.194938659667969,11.692176818847656,-11.926796913146973,-1.0827711820602417,-15.793916702270508,-8.610367774963379,-7.329949855804443,-3.554439067840576,-3.634887933731079
31.wav,classical,0.2708176374435425,0.1506298780441284,0.1484693884849548,0.1632979214191436,0.2058763653039932,0.2597938776016235,0.2365357875823974,0.2670263051986694,0.2154669165611267,0.2531805634498596,0.2360757887363433,0.1963020861148834,-351.4841003417969,129.7171173095703,21.417837142944336,11.389792442321776,-12.054028511047363,1.8215117454528809,-21.005516052246094,-0.7752447128295898,0.4962822198867798,-20.305805206298828,-5.880121231079102,-6.462017059326172,-15.760563850402832
25.wav,classical,0.2629308998584747,0.2319697141647339,0.2179610133171081,0.32276651263237,0.3449212908744812,0.3207435607910156,0.3695068955421448,0.3237955272197723,0.423662930727005,0.3485186398029327,0.3624939322471618,0.3377841711044311,-199.6885528564453,140.87852478027344,-36.53708267211914,61.62821578979492,-19.843616485595703,21.606006622314453,-18.07368278503418,1.259515643119812,-13.412741661071776,-11.743823051452637,-5.707131862640381,-7.853775978088379,5.474517822265625
24.wav,classical,0.4419110119342804,0.4752274453639984,0.3241702020168304,0.313111662864685,0.3799938261508941,0.5056031346321106,0.3085599541664123,0.3094160258769989,0.296333909034729,0.4371382892131805,0.4642184972763061,0.3467125594615936,-207.6944732666016,188.1661376953125,-35.58219909667969,27.65914726257324,-0.4674737155437469,10.028066635131836,-14.207479476928713,0.0869033187627792,-1.123621702194214,-4.474731922149658,-1.546367645263672,-5.794766426086426,-3.414403915405273
30.wav,classical,0.1699904948472976,0.3947292566299438,0.5129852890968323,0.3009091913700104,0.40605628490448,0.2542154192924499,0.322332501411438,0.2823560833930969,0.2365093529224395,0.3875472247600555,0.2388565242290496,0.1925826370716095,-269.5711364746094,196.28048706054688,-30.238506317138672,14.907196044921877,10.668334007263184,-3.703491449356079,-7.779152393341064,0.5502049922943115,-1.0020283460617063,-6.540073871612549,1.3360625505447388,1.6464768648147583,3.701728343963623
18.wav,classical,0.2987687885761261,0.3205821514129638,0.3853631317615509,0.2496208697557449,0.2094528973102569,0.1888048350811004,0.3146129548549652,0.4050759971141815,0.3116072118282318,0.3948923051357269,0.3582997024059295,0.3778211772441864,-338.5106506347656,219.40847778320312,50.14711380004883,10.75092315673828,-0.2969864308834076,-9.037971496582031,-6.9698591232299805,-2.56681227684021,-7.858454704284668,-12.161157608032228,-8.622403144836426,-9.725550651550291,-7.6104912757873535
26.wav,classical,0.2631675899028778,0.2628390491008758,0.3335851728916168,0.5847975015640259,0.3542876243591308,0.2203542590141296,0.2850454449653625,0.4326761960983276,0.623394250869751,0.4144266545772552,0.3847836554050445,0.400202065706253,-186.50119018554688,117.47923278808594,-18.69399070739746,55.24910736083984,-24.91253471374512,26.387386322021484,-21.06551170349121,8.518224716186523,-12.820878982543944,6.983914852142334,-8.602649688720703,6.09381628036499,-1.8054908514022827
32.wav,classical,0.3626636862754822,0.2807136178016662,0.3538638651371002,0.2201630771160125,0.3035105466842651,0.1849710345268249,0.1099636182188987,0.2087958455085754,0.1674942821264267,0.2575776278972626,0.2168659269809723,0.3631796538829803,-319.5776062011719,137.3350830078125,-6.915178298950195,30.98614883422852,-1.977551341056824,-1.9331547021865845,-7.387337207794189,-7.79676342010498,-14.333478927612305,-5.029435634613037,-6.642199516296387,-5.033536434173584,-1.1073095798492432
33.wav,classical,0.270654946565628,0.1755259186029434,0.2807663083076477,0.3000888526439667,0.2370761930942535,0.2750526964664459,0.2377233952283859,0.320898562669754,0.2644005715847015,0.1839980781078338,0.2267489731311798,0.2394945621490478,-373.2267456054688,199.5107879638672,62.1624755859375,-5.654701232910156,-1.665582537651062,5.230088710784912,-4.761853218078613,-11.092793464660645,-9.043846130371094,-8.631406784057617,-11.200675964355469,-10.300641059875488,-5.104787349700928
27.wav,classical,0.2820102870464325,0.4664633572101593,0.6932306289672852,0.4499246776103973,0.2567443549633026,0.2416296452283859,0.2549481093883514,0.2476185262203216,0.2555374503135681,0.4747925698757171,0.3974641561508178,0.2765546143054962,-313.7056579589844,179.18630981445312,-13.657222747802734,14.255508422851562,17.317930221557617,5.365707874298096,-9.037674903869627,-4.877957344055176,-2.006411552429199,-8.312211990356445,-3.8055338859558105,2.0027644634246826,1.3488633632659912
16.wav,rock,0.4283361136913299,0.4530040919780731,0.5701423287391663,0.53106689453125,0.4831456542015075,0.5122808218002319,0.4953628480434418,0.5448183417320251,0.461833655834198,0.4371580183506012,0.39478200674057,0.3784334659576416,-189.3992462158203,168.0931396484375,-15.55437183380127,34.900081634521484,12.886735916137695,22.639406204223636,5.817880630493164,12.726802825927734,-2.210294246673584,10.117535591125488,2.589289426803589,0.913006603717804,5.864494800567627
17.wav,rock,0.7033811807632446,0.5008513927459717,0.3776007890701294,0.3181716203689575,0.403035044670105,0.6271680593490601,0.4520351588726043,0.3828953206539154,0.3303664326667785,0.4169347286224365,0.447446346282959,0.4739899933338165,-173.36473083496094,201.7288360595703,-5.9832844734191895,31.594650268554688,-8.047350883483887,22.26255226135254,-7.937330722808838,4.305983066558838,-7.008536338806152,-3.759852170944214,2.7457189559936523,-0.7661745548248291,-9.222726821899414
15.wav,rock,0.4966458082199096,0.6478981375694275,0.6382040977478027,0.5161651968955994,0.4894879162311554,0.5494123697280884,0.7140960097312927,0.6725952625274658,0.5265345573425293,0.4798225462436676,0.4379981160163879,0.4578159749507904,-101.96661376953124,177.9645233154297,-54.376583099365234,50.289207458496094,12.954071998596191,15.809820175170898,-1.4264700412750244,8.500755310058594,-3.8755812644958496,5.916244029998779,4.297392845153809,-2.215584516525269,2.6377487182617188
29.wav,rock,0.3517103791236877,0.4625667035579681,0.3172915577888489,0.3460462689399719,0.5862047076225281,0.3276869356632232,0.2299142479896545,0.2517206370830536,0.4174779057502746,0.6732159852981567,0.407160997390747,0.3171529173851013,-124.97492980957033,160.46763610839844,-29.46853828430176,39.5955810546875,-12.21686553955078,19.811717987060547,-27.53221702575684,12.072020530700684,-13.758645057678224,14.284616470336914,-3.2311689853668213,-2.1113123893737797,-6.023225784301758
100.wav,rock,0.5188827514648438,0.508471667766571,0.5411809682846069,0.5122856497764587,0.5152214169502258,0.5484881401062012,0.4984152913093567,0.5270810723304749,0.4996984899044037,0.5393019914627075,0.438994437456131,0.4291102588176727,-144.64620971679688,126.9300308227539,-8.85946273803711,51.22307205200195,-10.63821029663086,44.548126220703125,-10.434508323669434,19.507293701171875,-0.9688180088996888,3.451404571533203,-4.486366271972656,1.84390389919281,-2.0898845195770264
28.wav,rock,0.5435343384742737,0.4330093562602997,0.4162148535251617,0.3779744803905487,0.4226625561714172,0.4209347367286682,0.4313048422336578,0.5444509387016296,0.4272075295448303,0.4282765686511993,0.3941669166088104,0.4326344728469848,-80.13190460205078,152.15943908691406,-32.22892379760742,45.58157730102539,-13.996832847595217,28.3745231628418,-15.088738441467283,13.854425430297852,-7.806584358215332,7.8368048667907715,-5.071257591247559,0.690118670463562,-2.442617177963257
14.wav,rock,0.3151977658271789,0.4258767664432525,0.7175874710083008,0.5634599924087524,0.4109546840190887,0.4302985370159149,0.5153992772102356,0.6015387177467346,0.5122126340866089,0.5286875367164612,0.363897293806076,0.2925218641757965,-108.96231079101562,138.03675842285156,-30.620473861694336,67.22367858886719,-9.116708755493164,30.47064781188965,-13.61170768737793,20.511518478393555,-4.269072532653809,8.734992980957031,-4.184908390045166,2.643709659576416,-2.205695629119873
38.wav,rock,0.421642005443573,0.5091878771781921,0.6394693851470947,0.5835148096084595,0.4661139249801636,0.456719309091568,0.5173909068107605,0.5363452434539795,0.4924134016036987,0.5219358801841736,0.4533345401287079,0.4185648560523987,-165.26156616210938,151.5712432861328,-39.15066146850586,57.08842086791992,-4.948414325714111,20.011951446533203,-7.379377841949463,4.860545635223389,10.054576873779297,-3.844614267349243,-4.07152795791626,-1.1935867071151731,0.4689463078975677
10.wav,rock,0.3759498298168182,0.4643565416336059,0.7889384627342224,0.5084522366523743,0.3998326063156128,0.4169376194477081,0.447487860918045,0.645609974861145,0.4378829896450043,0.4308629631996155,0.4672171771526336,0.4111332297325134,-162.03375244140625,162.3708953857422,-20.529050827026367,35.18843460083008,-0.4130436480045318,23.51708984375,4.89631462097168,11.63940715789795,-0.7922859787940979,10.724355697631836,1.5666289329528809,4.877775192260742,9.375944137573242
11.wav,rock,0.3503874242305755,0.3823282122611999,0.5192153453826904,0.6364083886146545,0.410809725522995,0.4434907734394073,0.3129569590091705,0.3429242968559265,0.455152153968811,0.4315968155860901,0.4149246215820312,0.3209738135337829,-132.85101318359375,155.5962371826172,-51.885250091552734,47.24984359741211,-11.392709732055664,20.00777244567871,1.0982455015182495,14.36220932006836,-9.044047355651855,1.9094586372375488,-1.6399887800216677,-12.446760177612305,5.920088291168213
39.wav,rock,0.4145348668098449,0.4073093235492706,0.4716876149177551,0.6257457137107849,0.5837715268135071,0.45719975233078,0.4287967383861542,0.4283006191253662,0.4983323812484741,0.4756876230239868,0.5249239802360535,0.5015996694564819,-129.3522186279297,151.55125427246094,-41.37084197998047,50.23577880859375,-9.042839050292969,28.68743324279785,-19.26255989074707,18.373268127441406,-9.083364486694336,10.71754264831543,-2.516026496887207,4.619598865509033,0.6939989924430847
13.wav,rock,0.509831428527832,0.3191702365875244,0.2284404635429382,0.1900210529565811,0.2315501272678375,0.2661632895469665,0.3580070436000824,0.5908647179603577,0.4621613323688507,0.3755995333194732,0.3616965413093567,0.4922869801521301,-219.13546752929688,185.46437072753903,-3.523247480392456,34.25601959228516,9.100802421569824,12.80764389038086,-6.375368118286133,0.1267151683568954,-3.078782320022583,-3.1486823558807373,-7.931769371032715,-5.390294075012207,-9.19391632080078
12.wav,rock,0.4324028491973877,0.4995816946029663,0.6307148337364197,0.558596134185791,0.4257310032844543,0.3809866905212402,0.4938013553619385,0.4519347846508026,0.3847630620002746,0.4298862218856811,0.3800457417964935,0.3612205982208252,-167.92318725585938,171.7540740966797,-27.122817993164062,24.257627487182617,10.842731475830078,18.647384643554688,-2.8851091861724854,6.719320297241211,-3.266937255859375,7.388761520385742,1.3746577501296997,1.3329799175262451,-3.5787644386291504
61.wav,rock,0.524897038936615,0.5383923649787903,0.4402838349342346,0.4686217606067657,0.5708304047584534,0.5317668318748474,0.4990003407001495,0.5419051647186279,0.580825924873352,0.73020339012146,0.6547364592552185,0.5519087314605713,-263.3807678222656,249.8744659423828,-18.73855209350586,-34.81150436401367,24.14859390258789,13.115155220031738,-4.7505950927734375,1.7704890966415403,7.631393909454346,6.436464309692383,5.1684770584106445,4.533255577087402,0.3399134278297424
75.wav,rock,0.3572501540184021,0.3993776142597198,0.5390539765357971,0.4454298615455627,0.5510226488113403,0.4746339619159698,0.5031663179397583,0.616977334022522,0.5923324823379517,0.6422117352485657,0.4876509606838226,0.4263032078742981,-84.05589294433594,148.26344299316406,-30.938854217529297,50.63222503662109,-18.56118392944336,35.989097595214844,-11.051756858825684,19.81827163696289,-1.6354519128799438,7.932775497436523,-1.5594446659088137,6.090110778808594,5.793333530426025
49.wav,rock,0.5141067504882812,0.6568601131439209,0.6336742639541626,0.6189919710159302,0.5732148885726929,0.5452833771705627,0.4092345535755157,0.3700723350048065,0.3604218363761902,0.302569717168808,0.2887085080146789,0.3488153219223022,-204.06256103515625,167.74293518066406,3.235175848007202,34.998146057128906,4.212569236755371,29.23680686950684,-7.888047695159912,2.8074214458465576,4.680778503417969,-0.7754482626914978,-2.4080240726470947,-1.3307578563690186,-4.325962543487549
48.wav,rock,0.3891836702823639,0.4909476637840271,0.4189014434814453,0.408423900604248,0.5175910592079163,0.4102672934532165,0.3758146166801452,0.3779774010181427,0.5202601552009583,0.5448867678642273,0.407244324684143,0.4350684285163879,-114.9142074584961,167.94931030273438,-30.91155815124512,26.692575454711918,-0.1990706920623779,21.6872501373291,-20.91030502319336,15.99240016937256,-11.859193801879885,12.407089233398438,-2.3952279090881348,4.361428737640381,-3.329749822616577
74.wav,rock,0.5158607959747314,0.6205559372901917,0.5422285199165344,0.4517715275287628,0.5543377995491028,0.4452167451381683,0.4078100323677063,0.4073291718959808,0.5070586800575256,0.5732372999191284,0.4598006904125213,0.5164952874183655,-163.23602294921875,146.097412109375,-46.260623931884766,28.62698745727539,-0.3872664272785187,14.44419288635254,-19.73919486999512,8.324060440063477,-3.205730438232422,4.885318756103516,-3.6557345390319824,-1.4190843105316162,-2.834742546081543
60.wav,rock,0.7484320998191833,0.7254855632781982,0.7414690256118774,0.6360917091369629,0.6840209364891052,0.6697363257408142,0.5404733419418335,0.5239112377166748,0.5908125638961792,0.6345149278640747,0.7279354929924011,0.7556471228599548,-268.73193359375,124.56564331054688,44.248138427734375,62.21160125732422,7.42253303527832,28.636137008666992,-1.2213937044143677,15.588613510131836,-4.588047981262207,9.47702980041504,-3.0373284816741943,2.984026432037353,-1.2383092641830444
76.wav,rock,0.2366800010204315,0.3024779856204986,0.3591630756855011,0.3339542746543884,0.3919706046581268,0.3455927073955536,0.3794332444667816,0.4262663722038269,0.4631770253181457,0.6103741526603699,0.4364039003849029,0.3038007020950317,-228.7374267578125,161.24313354492188,-9.611532211303713,40.86024856567383,1.1393263339996338,15.118597030639648,-2.2716641426086426,0.900508463382721,-4.361845970153809,-10.53288745880127,-3.375173330307007,-2.917616844177246,1.1542216539382937
62.wav,rock,0.4483303725719452,0.483780026435852,0.5416672825813293,0.4716581702232361,0.519416093826294,0.4503841996192932,0.4438336193561554,0.5149417519569397,0.5255757570266724,0.6306439638137817,0.5281696915626526,0.5264338254928589,-103.54537200927734,149.0700225830078,-41.9890022277832,46.87987518310547,-10.9525785446167,27.5316162109375,-17.23908233642578,22.275856018066406,-5.697017669677734,12.205760955810549,-4.745334625244141,6.932353973388672,-2.5017457008361816
89.wav,rock,0.4971984028816223,0.4407137334346771,0.4269070923328399,0.4192411005496979,0.4313031435012817,0.3813572824001312,0.3554554581642151,0.4751728773117065,0.4997439086437225,0.568544864654541,0.500019371509552,0.491670548915863,-193.19818115234372,146.4181365966797,-13.87629508972168,56.50563049316406,-2.2965657711029053,24.765108108520508,-8.942105293273926,6.222185134887695,4.571063041687012,-4.228079319000244,5.916459560394287,-2.3879618644714355,-1.0719010829925537
88.wav,rock,0.349992960691452,0.4772396683692932,0.4161358177661896,0.3236213028430938,0.4017147719860077,0.3526039719581604,0.3530521690845489,0.3295300304889679,0.4702827334403991,0.5386188626289368,0.3860327303409576,0.347270667552948,-178.60279846191406,156.38890075683594,-32.63093948364258,41.991302490234375,-10.227665901184082,22.18442726135254,-15.594874382019045,8.385499954223633,-3.4509098529815674,-13.102068901062012,-2.107497215270996,-12.251988410949709,-0.3826635777950287
63.wav,rock,0.4989926517009735,0.521972119808197,0.4466806948184967,0.4970923066139221,0.5666882991790771,0.5097523331642151,0.4676799178123474,0.4218999147415161,0.5433508157730103,0.4659862220287323,0.4744758009910583,0.6334570050239563,-112.25299835205078,159.3556671142578,-19.22052383422852,48.71619415283203,-8.687429428100586,25.544893264770508,-10.997693061828612,16.81941032409668,-2.6943399906158447,8.87153148651123,-1.4778779745101929,5.0343122482299805,-1.838001728057861
77.wav,rock,0.5209730267524719,0.4757014214992523,0.5117344856262207,0.4622348248958587,0.4503996074199676,0.3530367016792297,0.3130443096160888,0.3802312612533569,0.3759701550006866,0.4644641876220703,0.4160759747028351,0.4350782930850982,-228.2675018310547,163.951416015625,1.9195456504821775,41.573856353759766,13.067606925964355,17.934432983398438,-9.34164047241211,7.636083602905273,8.668930053710938,-2.771953582763672,2.7557191848754883,-2.174823522567749,-1.6662975549697876
9.wav,rock,0.5483654141426086,0.5494587421417236,0.600286066532135,0.573746383190155,0.6000670194625854,0.6056950092315674,0.5883293151855469,0.5689077377319336,0.5895941853523254,0.6181162595748901,0.5368996858596802,0.524779736995697,-148.09524536132812,125.79185485839844,-32.38291549682617,57.13103103637695,-6.685177803039551,31.11229133605957,-8.431678771972656,20.902359008789062,-8.361186027526855,10.310250282287598,-2.041475772857666,5.258956432342529,-1.567491054534912
73.wav,rock,0.3203864097595215,0.3187786340713501,0.2554755508899688,0.3164480328559875,0.3934199512004852,0.3515234887599945,0.4590276181697845,0.2929535806179046,0.2985690832138061,0.2826596796512604,0.3596989512443542,0.5426744818687439,-209.0881805419922,160.7761993408203,-30.32366752624512,16.308076858520508,-17.26107406616211,19.95825958251953,-17.346965789794922,12.517108917236328,-11.40131664276123,3.029978513717652,-2.3625357151031494,0.0544586814939975,-0.9344326257705688
67.wav,rock,0.4168178737163543,0.3671483695507049,0.4967759251594543,0.3399160206317901,0.3528395295143127,0.3500102162361145,0.3806537091732025,0.4137732088565826,0.4136325418949127,0.4937869012355804,0.4196566641330719,0.4145163297653198,-129.8543243408203,161.1986541748047,-13.814048767089844,34.78596496582031,-16.89945411682129,26.27675437927246,-8.167254447937012,14.77999782562256,-5.59226131439209,5.293431282043457,-6.639217853546143,-0.7905504703521729,-2.9694318771362305
98.wav,rock,0.3510825634002685,0.3518830835819244,0.5300005674362183,0.3805052936077118,0.3818032443523407,0.4020325541496277,0.5128089785575867,0.6574372053146362,0.5697326064109802,0.5870091915130615,0.4946983456611633,0.4456036686897278,-95.38044738769533,142.98143005371094,-23.92256736755371,45.31574630737305,-19.321929931640625,33.08259963989258,-18.769649505615234,17.650968551635742,-9.80539321899414,7.129128456115723,-8.310840606689453,4.011515140533447,-0.6981239914894104
99.wav,rock,0.4535277187824249,0.4976514279842376,0.6367077827453613,0.4726597368717193,0.3905612826347351,0.35850390791893,0.4152926504611969,0.5082532167434692,0.4933066964149475,0.6228162050247192,0.4452669322490692,0.410140722990036,-111.6228485107422,160.55772399902344,-47.69240188598633,54.77495956420898,-14.404080390930176,30.729211807250977,-1.5507742166519165,16.785259246826172,1.459172010421753,-0.250685453414917,6.052905559539795,-5.297101974487305,4.566292762756348
66.wav,rock,0.5140630006790161,0.5211528539657593,0.4537444412708282,0.4902355074882507,0.5681330561637878,0.5206181406974792,0.4741289317607879,0.419853001832962,0.5385439991950989,0.482430100440979,0.4650555849075317,0.6299335360527039,-131.88589477539062,158.60691833496094,-18.00778579711914,47.883975982666016,-8.17552661895752,25.14845466613769,-10.679612159729004,16.53411293029785,-2.443763256072998,8.516274452209473,-1.312985897064209,4.82115364074707,-1.8842251300811768
72.wav,rock,0.3604926466941833,0.4042105078697204,0.5409470200538635,0.4483511447906494,0.5547574162483215,0.4776310324668884,0.5091475248336792,0.6195932626724243,0.593436062335968,0.6413945555686951,0.4884220063686371,0.4290843904018402,-85.050537109375,147.55841064453125,-29.395740509033203,48.66997909545898,-17.593900680541992,35.0620002746582,-11.295604705810549,20.170684814453125,-2.730865240097046,9.087224006652832,-2.922498941421509,7.437747955322266,5.051489353179932
8.wav,rock,0.3685606718063354,0.4657958149909973,0.8060784935951233,0.5935482382774353,0.3774910867214203,0.3362935483455658,0.3763086795806885,0.4873062074184418,0.4273345172405243,0.390767902135849,0.3100627660751343,0.3043154776096344,-144.48580932617188,157.85679626464844,-32.00069808959961,52.99001693725586,14.882596015930176,16.03180503845215,-7.410600662231445,1.9466010332107544,-4.448704719543457,0.7765037417411804,1.4562039375305176,-4.003385066986084,0.141294315457344
58.wav,rock,0.5912744402885437,0.5925008058547974,0.567760169506073,0.5783408880233765,0.6238638758659363,0.5388789772987366,0.5230333805084229,0.5385445356369019,0.6393633484840393,0.6221705675125122,0.540523886680603,0.5911776423454285,-169.0876007080078,129.080810546875,-15.46377658843994,45.97104644775391,-5.00136661529541,23.63902473449707,-7.108402729034424,13.683432579040527,-6.307255744934082,8.60072135925293,-2.759922981262207,4.282371044158936,1.8892126083374023
64.wav,rock,0.3078346848487854,0.2945042848587036,0.340038001537323,0.4539186656475067,0.6305188536643982,0.4333008527755737,0.31052365899086,0.2706779837608337,0.369123250246048,0.4147486090660095,0.3954572677612304,0.4767279326915741,-189.7047882080078,166.81509399414062,-18.911209106445312,43.96880340576172,2.330896615982056,17.021434783935547,-7.536420822143555,0.6152701377868652,-4.82862663269043,-8.390193939208984,-0.8955209255218506,-4.838788986206055,-4.495471954345703
70.wav,rock,0.2384391725063324,0.3024068176746368,0.3598794341087341,0.3354940414428711,0.3921231925487518,0.3489065170288086,0.3796337246894836,0.4280802011489868,0.4600394666194916,0.6096436977386475,0.4429685771465301,0.3072054982185364,-245.68927001953125,158.87210083007812,-4.651427268981934,38.09280014038086,2.787174224853516,14.749221801757812,-2.5149099826812744,2.589702606201172,-6.271070957183838,-7.056319713592529,-6.485323905944824,0.968322455883026,-1.1220850944519043
71.wav,rock,0.5369746088981628,0.5569964051246643,0.6108683347702026,0.663516640663147,0.7001484632492065,0.7227796912193298,0.6773536801338196,0.6369588971138,0.6171965599060059,0.6290387511253357,0.5718890428543091,0.541591227054596,-182.4970550537109,132.86692810058594,-24.989028930664062,61.56133270263672,11.517386436462402,23.57784843444824,-8.587058067321777,17.040679931640625,1.510777235031128,2.102699518203736,12.401246070861816,3.2922279834747314,3.993723154067993
65.wav,rock,0.5632267594337463,0.3928776085376739,0.4138364791870117,0.4924047887325287,0.4987920522689819,0.4132567048072815,0.4114693403244018,0.3642920851707458,0.4282034933567047,0.4693137407302856,0.5338746905326843,0.6993991732597351,-240.7840881347656,166.7159423828125,-12.670479774475098,35.72652816772461,11.518621444702148,5.17147970199585,1.6682751178741455,6.28654146194458,0.1809173375368118,-4.201912879943848,-2.255805969238281,-1.8100732564926147,3.4146320819854736
59.wav,rock,0.5232306122779846,0.4625883996486664,0.3746511340141296,0.4019610285758972,0.4752289056777954,0.4794330298900604,0.5904961228370667,0.5346760153770447,0.5091901421546936,0.4841146767139435,0.556689441204071,0.6348034739494324,-144.83665466308594,143.10321044921875,-20.260183334350582,56.301856994628906,-15.086313247680664,33.46443557739258,-7.729541778564453,18.13483238220215,-6.063196659088135,9.240750312805176,-2.772174835205078,3.360264778137207,-0.2719182074069977
40.wav,rock,0.5430338978767395,0.4553671181201935,0.4784998595714569,0.5869856476783752,0.6287336945533752,0.617396891117096,0.6089930534362793,0.5174570679664612,0.5068784952163696,0.49959197640419,0.602317750453949,0.6516484618186951,-132.1760711669922,140.5046844482422,-38.460060119628906,60.25838851928711,-8.449758529663086,31.30558586120605,-9.277045249938965,14.421027183532717,-4.282727718353272,10.150286674499512,-0.0679394602775573,4.700505256652832,2.4264769554138184
54.wav,rock,0.5279008746147156,0.5640639662742615,0.433345228433609,0.4796431362628937,0.4826775789260864,0.4506584703922272,0.4799793362617492,0.4663482904434204,0.5658515095710754,0.5103763341903687,0.5046865940093994,0.556140661239624,-154.13832092285156,163.32894897460938,-24.401203155517575,54.04372787475586,-13.608559608459473,34.69009780883789,-0.5219745635986328,16.040884017944336,0.3728834092617035,-0.9810692071914672,4.431271076202393,-5.3848557472229,8.056896209716797
6.wav,rock,0.4560599625110626,0.4836137890815735,0.5060851573944092,0.5900656580924988,0.6326335668563843,0.5790247917175293,0.5069789290428162,0.4329660832881927,0.4667964875698089,0.4476805925369262,0.4173112511634826,0.4544775784015655,-233.32696533203125,148.4596710205078,16.625518798828125,34.508018493652344,8.198824882507324,17.697175979614258,4.840773582458496,11.1768798828125,0.0467072017490863,7.1826653480529785,-0.8871006369590759,2.167552947998047,5.509369373321533
68.wav,rock,0.3615544736385345,0.3665709495544433,0.5053073763847351,0.3964833319187164,0.4282144010066986,0.5064151287078857,0.5276467800140381,0.5655221939086914,0.4535203278064728,0.4387791454792022,0.2805212438106537,0.3124500811100006,-150.55149841308594,145.26222229003906,-35.30157852172852,61.48956298828125,-6.644591808319092,33.33842849731445,-9.740982055664062,15.517887115478516,-10.679839134216309,0.1137431859970092,-8.165766716003418,3.8964455127716064,-7.630342483520508
83.wav,rock,0.508855402469635,0.3686116337776184,0.3105395436286926,0.2981527149677276,0.3783714771270752,0.5757729411125183,0.435174822807312,0.4046514332294464,0.3537478744983673,0.3861374855041504,0.4527638256549835,0.4326718747615814,-221.8864898681641,136.22926330566406,-4.044187068939209,47.893402099609375,-3.790492534637451,26.370485305786133,-5.046154975891113,9.680665969848633,2.6507763862609863,-5.47749662399292,-1.7528520822525024,-8.487168312072754,1.624924659729004
97.wav,rock,0.576744556427002,0.5079526305198669,0.4630773067474365,0.4631420373916626,0.4057653546333313,0.4148349165916443,0.4101814031600952,0.472177654504776,0.4630831480026245,0.4521600902080536,0.4973692297935486,0.5368425250053406,-127.55229949951172,154.69229125976562,-27.5861930847168,62.36747741699219,-5.143070697784424,31.486602783203125,-6.597599506378174,14.268735885620115,1.903032660484314,-4.083292007446289,8.3551607131958,-3.798922538757324,2.733944892883301
96.wav,rock,0.3036380708217621,0.3260564804077148,0.4525403976440429,0.3860825300216675,0.354390949010849,0.3498483598232269,0.4112238883972168,0.5538558959960938,0.4453822672367096,0.4380567073822021,0.4090420603752136,0.3773184716701507,-173.21881103515625,171.12118530273438,-14.430394172668455,45.55954360961914,3.653396844863892,31.259361267089844,-15.634827613830566,13.07504177093506,-4.234746932983398,0.457007884979248,1.0229098796844482,-6.9550089836120605,4.395071983337402
